Filename	Tokens	AWL	TTR	#	$	''	,	-LRB-	-RRB-	.	:	AMP	ANDC	CAUS	CC	CD	CONC	COND	CONJ	DEMO	DEMP	DPAR	DT	DWNT	EMPH	EX	FPP1	FW	GER	HDG	IN	INPR	JJ	LS	NEMD	NN	NOMZ	OSUB	PDT	PHC	PIN	PIT	PLACE	POMD	POS	PRED	PRMD	PRP	QUAN	QUPR	RB	RP	SPP2	SYM	SYNE	THAC	THVC	TIME	TO	TOBJ	TPP3	TSUB	UH	VB	VBD	VBG	VBN	VPRT	WDT	WP	WPS	XX0	[BEMA]	[BYPA]	[CONT]	[PASS]	[PASTP]	[PEAS]	[PIRE]	[PRESP]	[PRIV]	[PROD]	[PUBV]	[SERE]	[SMP]	[SPAU]	[SPIN]	[STPR]	[SUAV]	[THATD]	[WHCL]	[WHOBJ]	[WHQU]	[WHSUB]	[WZPAST]	[WZPRES]	``	
ACA-FEF-001	971	4.81	206	0	0	0	5.36	1.24	1.24	5.05	1.65	0.10	1.34	0	1.65	2.06	0.10	0.41	0.21	0.62	0.31	0	10.09	0.10	0.72	0.10	2.47	0.31	0	0	1.44	0	8.55	0.21	0.62	18.54	5.77	0.10	0.10	0.41	10.61	0.62	0.41	0.93	1.24	0.62	1.54	0.10	1.34	0.10	4.12	0.10	0.62	0	0.51	0.10	0.51	0.51	1.54	0	1.65	0	0	4.94	1.65	1.85	2.06	5.15	0.21	0.31	0	1.44	1.96	0.21	0.31	1.03	0.10	0.41	0.10	0.21	1.96	0.31	0.62	0	0.10	0.72	0.10	0.10	0.41	0.10	0	0	0.31	0.10	0.10	0.21	0	
ACA-FEF-002	9327	4.51	194	0	0.01	0.14	3.12	1.69	1.74	6.40	0.60	0.19	0.63	0.06	1.38	3.61	0.04	0.45	0.59	0.57	0.49	0.08	12.51	0.21	0.53	0.35	2.80	0.25	0.08	0	1.52	0.02	7.19	0.12	0.19	21.40	2.77	0.25	0.01	0.36	11.60	0.77	0.55	1.04	0.30	0.96	0.92	0.01	0.88	0.12	3.47	0.05	0.56	0.71	0.18	0.05	0.38	0.50	1.18	0.15	0.27	0.12	0.05	4.37	0.50	1.82	2.39	6.40	0.30	0.21	0	0.50	2.17	0.23	0.11	0.92	0.03	0.48	0.13	0.27	1.74	0.09	0.31	0.11	0.04	0.60	0	0.16	0.29	0.10	0.03	0	0.11	0.02	0.19	0.29	0.09	
ACA-FEF-003	7683	4.53	186	0	0	0.12	3.51	2.29	2.29	5.44	0.43	0.14	0.64	0.17	1.39	3.29	0.05	0.44	0.61	0.61	0.39	0.08	13.32	0.29	0.56	0.40	2.54	0.34	0.09	0.01	1.29	0.07	8.69	0.04	0.22	20.24	3.58	0.22	0	0.22	11.34	0.94	0.68	1.12	0.30	1.03	0.96	0.01	0.87	0.03	3.06	0.05	0.18	0.65	0.17	0.01	0.49	0.34	1.20	0.20	0.20	0.07	0.01	4.13	0.39	1.86	2.46	6.31	0.36	0.09	0	0.61	2.11	0.18	0.08	1.31	0.04	0.22	0.13	0.36	1.39	0.09	0.42	0.10	0.07	0.48	0	0.12	0.31	0.07	0.01	0.03	0.07	0.09	0.20	0.26	0.07	
ACA-FEF-004	7714	4.47	189	0	0	0.18	2.76	2.20	2.20	5.87	0.29	0.16	0.61	0.17	1.41	3.79	0.05	0.52	0.61	0.58	0.41	0.03	13.30	0.14	0.16	0.26	2.16	0.17	0.09	0	1.59	0.05	8.49	0.05	0.38	20.24	3.16	0.23	0	0.41	10.93	0.99	0.45	1.00	0.26	1.00	1.01	0.03	0.69	0.08	3.28	0.09	0.26	0.65	0.16	0.05	0.34	0.51	0.97	0.17	0.21	0.04	0.03	4.72	0.34	2.27	2.96	6.00	0.27	0.29	0	0.54	2.07	0.23	0.08	1.21	0.04	0.19	0.08	0.30	1.75	0.08	0.44	0.09	0.09	0.48	0	0.05	0.67	0.13	0.08	0.01	0.25	0.06	0.60	0.47	0.17	
ACA-FPG-001	18004	4.62	175	0	0	0.15	4.67	0.60	0.62	4.33	1.11	0.31	0.86	0.11	1.38	3.95	0.07	0.63	0.57	1.16	1.13	0.01	10.07	0.31	0.47	0.24	0.28	0.15	0.59	0.01	1.22	0.01	6.48	0.04	0.24	22.10	2.82	0.12	0.03	0.44	12.36	0.93	0.18	1.11	0.08	1.04	1.32	0	1.27	0.01	2.98	0.17	0.06	0.05	0.20	0.07	0.28	0.22	1.61	0.14	0.42	0.34	0	4.78	0.46	2.12	5.00	5.87	0.34	0.06	0	0.57	1.76	0.20	0	2.95	0.08	0.39	0.18	0.18	1.56	0.02	0.31	0.11	0.03	0.46	0.01	0.04	0.57	0.12	0.09	0	0.05	0.03	0.41	0.37	0.17	
ACA-FPG-002	15750	4.65	192	0	0	0.08	3.91	0.50	0.59	4.55	0.94	0.31	0.65	0.11	1.50	2.88	0.09	0.67	0.57	1.10	1.11	0	10.24	0.28	0.65	0.30	0.14	0.10	0.78	0	1.37	0.03	6.84	0.16	0.21	23.79	2.68	0.20	0.11	0.35	11.37	0.95	0.19	0.77	0.21	1.23	1.44	0	1.28	0.01	2.95	0.21	0.02	0.06	0.14	0.05	0.32	0.19	1.63	0.04	0.48	0.29	0	4.52	0.69	1.35	5.10	6.17	0.37	0.04	0.01	0.56	2.08	0.14	0	2.93	0.06	0.36	0.19	0.19	1.42	0.04	0.42	0.12	0.03	0.44	0	0.04	0.85	0.13	0.05	0.01	0.02	0.04	0.36	0.20	0.10	
ACA-FPG-003	4352	4.73	213	0	0	0.16	4.07	0.18	0.18	4.39	0.78	0.53	0.60	0.18	1.61	2.39	0.07	0.55	0.71	1.15	0.74	0	10.66	0.41	0.48	0.23	0	0.14	0.34	0	1.22	0	8.34	0	0.11	23.07	2.80	0.16	0.02	0.55	11.63	0.76	0.23	1.03	0.05	1.26	0.71	0	1.98	0	2.53	0.23	0.16	0	0.07	0.05	0.28	0.25	1.84	0.02	0.46	0.46	0	3.88	0.76	1.52	4.73	6.25	0.62	0.28	0	0.53	1.98	0.25	0	2.71	0.02	0.32	0.30	0.16	1.24	0.02	0.37	0.23	0.02	0.39	0	0.09	0.83	0.09	0.11	0	0.09	0.18	0.62	0.21	0.16	
ACA-FSS-001	12630	4.69	188	0.02	0	0.67	3.90	0.51	0.51	3.31	0.46	0.12	0.43	0.16	3.48	0.70	0.15	0.46	0.51	0.89	0.40	0.01	11.57	0.23	0.32	0.44	0.17	0.22	0.32	0.01	1.67	0.04	6.09	0.07	0.36	22.80	3.68	0.06	0.03	0.46	13.71	1.81	0.13	0.71	0.62	1.17	0.48	0	0.84	0.11	2.44	0.09	0	0	0.46	0.10	0.60	0.25	1.32	0.28	1.79	0.06	0	3.07	2.96	1.20	3.74	4.24	0.71	0.37	0.07	1.05	2.03	0.40	0	1.47	0.03	0.97	0.20	0.06	1.29	0.11	0.34	0.08	0.21	0.38	0	0.04	0.31	0.11	0.03	0.13	0	0.42	0.35	0.25	0.70	
ACA-FSS-002	3754	4.47	197	0	0	0.67	4.00	1.36	1.36	2.61	1.09	0.08	0.29	0.11	3.25	0.99	0.16	0.93	0.61	1.33	0.37	0	11.48	0.27	0.29	0.48	0.08	0.27	0.24	0	1.33	0	5.01	0.11	0.24	22.78	2.80	0.21	0	0.29	14.44	1.94	0.11	0.77	0.40	1.44	0.48	0	1.15	0.05	2.77	0.05	0.13	0	0.45	0	0.53	0.19	1.49	0.27	1.49	0.03	0	3.22	2.16	1.76	3.46	5.17	0.59	0.43	0.05	1.15	2.77	0.43	0	1.52	0.08	0.64	0.29	0.03	1.17	0.16	0.11	0.11	0.05	0.35	0	0.03	0.16	0.03	0	0.11	0	0.32	0.40	0.43	0.72	
ACA-FSS-003	10646	4.52	196	0.07	0.01	0.31	3.77	0.84	0.84	3.29	0.53	0.10	0.36	0.12	2.74	0.75	0.18	0.70	0.52	0.85	0.39	0	11.86	0.35	0.29	0.36	0.22	0.13	0.14	0.01	1.40	0.06	4.71	0.18	0.37	23.62	2.50	0.19	0	0.35	13.76	1.37	0.11	1.01	0.91	0.96	0.43	0.01	0.85	0.09	3.05	0.15	0.10	0	0.51	0.04	0.49	0.21	1.97	0.26	2.56	0.03	0	3.90	2.58	1.55	3.17	4.87	0.54	0.51	0.04	1.05	1.97	0.24	0	1.57	0.03	0.71	0.18	0.09	0.89	0.17	0.45	0.09	0.15	0.46	0	0.03	0.38	0.16	0.05	0.08	0	0.39	0.21	0.24	0.32	
ACA-FSS-004	15744	4.65	200	0.03	0.01	0.64	3.61	0.65	0.65	2.92	0.28	0.08	0.30	0.15	2.70	1.05	0.21	0.63	0.60	0.90	0.46	0	11.19	0.24	0.35	0.43	0.23	0.12	0.22	0	1.07	0.02	5.20	0.10	0.39	22.68	4.31	0.23	0.01	0.46	13.69	1.56	0.10	0.91	0.64	1.14	0.55	0.01	0.68	0.06	2.79	0.05	0.01	0	0.41	0.15	0.58	0.18	2.25	0.32	1.68	0.03	0	4.31	2.43	1.49	3.44	4.22	0.77	0.28	0.03	1.19	2.06	0.24	0	1.57	0.03	0.74	0.26	0.10	0.89	0.18	0.50	0.14	0.10	0.46	0	0.06	0.43	0.08	0.06	0.11	0.01	0.30	0.34	0.25	0.68	
ACA-FT1-001	5007	5.42	180	0.02	0	0.24	3.95	0.52	0.52	3.65	0.64	0.04	0.90	0.08	2.24	1.68	0.16	0.10	0.48	0.86	0.36	0.06	7.35	0.20	0.62	0.20	0.12	0.04	0.52	0	1.12	0.02	11.10	0	0.20	24.59	5.75	0.18	0	0.96	12.36	0.56	0.16	1.00	0.38	0.98	0.62	0.02	0.94	0.02	2.78	0.14	0	0	0.26	0.02	0.36	0.52	1.66	0.14	0.84	0.18	0	3.59	1.72	2.32	3.40	4.19	0.24	0.26	0.02	0.44	1.52	0.10	0.04	1.32	0.02	0.92	0.08	0.20	1.18	0.04	0.30	0.12	0.12	0.52	0	0.06	0.30	0.16	0.04	0.02	0.02	0.18	0.16	0.60	0.28	
ACA-FT1-002	13098	5.15	193	0	0	0.06	3.77	1.74	1.67	4.02	0.90	0.05	0.98	0.05	2.12	6.99	0.08	0.15	0.37	0.76	0.47	0	6.78	0.23	0.43	0.13	0.53	0.16	0.61	0	1.21	0.02	8.62	0.01	0.15	27.74	3.85	0.17	0	0.66	14.28	0.21	0.07	0.53	0.25	0.98	0.08	0.01	0.66	0	1.92	0.02	0	0.11	0.15	0.02	0.25	0.23	1.04	0.04	0.45	0.11	0	2.02	3.89	1.71	4.53	2.30	0.18	0.38	0	0.42	1.49	0.26	0	1.98	0.06	0.66	0.12	0.07	0.96	0.02	0.55	0.06	0.06	0.38	0	0.01	0.35	0.16	0.01	0	0	0.21	0.55	0.40	0.05	
ACA-FT1-003	3095	5.14	211	0	0	0.52	4.36	2.88	2.84	3.94	0.97	0	1.20	0	2.52	7.95	0.10	0	0.16	0.55	0.45	0	7.14	0.03	0.06	0.10	0.06	0.06	0.61	0	1.23	0	6.91	0.10	0.10	28.24	3.55	0.03	0	1.03	13.18	0.16	0.10	0.52	0.29	0.55	0.10	0	1.10	0	1.68	0.19	0	0	0.10	0	0.23	0.13	1.32	0	0.84	0	0	2.39	5.30	1.45	5.36	1.62	0.23	0.55	0	0.68	1.16	0.16	0.03	2.29	0.10	0.58	0.29	0.10	0.71	0	0.68	0.06	0	0.13	0	0.03	0.52	0.10	0.03	0	0	0.23	0.48	0.39	0.61	
ACA-FT1-004	10055	5.12	171	0.05	0	0.44	4.30	0.40	0.40	4.17	0.85	0.14	0.71	0.12	1.90	1.33	0.14	0.48	0.69	0.88	0.62	0	9.16	0.15	0.46	0.36	0.39	0.10	0.52	0	1.28	0.08	8.26	0	0.31	23.38	4.53	0.08	0	0.68	11.57	0.86	0.20	0.70	0.31	1.12	0.55	0	1.14	0.10	3.45	0.12	0.03	0	0.11	0.04	0.45	0.15	1.79	0.18	1.74	0.21	0	3.91	2.14	2.27	3.59	5.23	0.25	0.22	0	0.80	1.96	0.19	0.26	1.49	0.03	0.71	0.09	0.10	1.39	0.09	0.62	0.13	0.07	0.62	0.01	0.06	0.37	0.09	0.09	0	0.02	0.09	0.29	0.36	0.46	
ACA-FT1-005	14458	5.20	212	0.08	0	0.19	3.68	0.36	0.35	3.98	0.82	0.13	0.61	0.06	1.92	1.95	0.10	0.21	0.44	0.93	0.46	0.01	8.86	0.27	0.46	0.21	1.03	0.03	0.66	0.01	1.40	0.03	9.32	0.01	0.26	24.93	4.03	0.19	0.01	1.04	12.36	0.75	0.19	0.66	0.42	0.90	0.43	0.01	0.75	0.01	2.66	0.06	0.05	0.03	0.22	0.08	0.61	0.40	1.83	0.10	1.01	0.17	0	3.56	2.45	1.69	3.76	4.13	0.30	0.39	0.03	0.67	1.60	0.10	0.01	1.69	0.03	0.80	0.10	0.13	1.09	0.02	0.77	0.13	0.10	0.50	0.01	0.03	0.67	0.09	0.03	0.02	0.01	0.22	0.30	0.39	0.22	
ACA-HRG-001	7798	4.96	189	0	0	0.09	3.46	1.28	1.28	3.03	0.36	0.15	0.68	0.12	2.27	2.90	0.06	0.24	0.55	0.87	0.86	0	11.52	0.27	0.28	0.08	0.56	0.12	0.27	0	1.31	0	9.46	0.24	0.12	21.06	5.78	0.22	0.01	0.37	12.68	0.60	0.17	1.45	0.05	1.00	0.49	0.01	0.62	0	2.82	0.01	0	0.12	0.08	0.04	0.42	0.37	1.31	0.05	0.15	0.01	0	3.65	0.37	1.58	4.26	5.98	0.97	0.01	0.08	0.22	2.01	0.37	0.01	2.45	0.14	0.29	0.23	0.06	1.53	0.01	0.32	0.23	0.05	0.60	0	0.09	0.41	0.10	0	0.09	0	0.27	0.31	0.31	0.09	
ACA-HRG-002	7626	4.86	201	0	0	0.07	4.21	0.83	0.84	3.36	0.20	0.13	0.71	0.07	2.26	2.77	0.04	0.34	0.30	0.66	0.62	0	12.98	0.10	0.20	0.05	0.18	0.10	0.35	0.01	1.23	0.01	8.27	0.04	0.22	22.72	6.19	0.12	0	0.60	13.53	0.35	0.08	1.13	0	1.04	0.16	0.04	0.60	0	2.78	0	0	0.24	0.04	0	0.20	0.21	0.97	0.07	0.22	0.01	0	2.92	0.39	1.89	4.75	6.23	0.56	0.03	0.05	0.14	2.23	0.38	0.01	2.77	0.20	0.13	0	0.09	1.19	0.01	0.10	0.21	0	0.50	0	0.08	0.43	0.05	0.01	0.01	0	0.24	0.33	0.24	0.08	
ACA-HRG-003	4116	5.04	193	0	0	0.07	4.49	0.95	0.95	3.50	0.36	0.22	0.87	0.05	2.11	2.82	0	0.36	0.22	1.02	0.51	0	11.95	0.19	0.36	0	0.39	0.05	0.22	0.07	1.60	0	8.67	0.02	0.12	22.13	5.30	0.22	0	0.51	12.37	0.49	0.15	1.41	0.02	0.97	0.49	0.07	0.75	0	2.99	0	0	0.10	0.05	0	0.32	0.27	1.26	0.07	0.10	0.05	0	3.74	0.58	1.31	5.39	6.15	0.58	0	0	0.17	1.94	0.56	0	3.13	0.17	0.41	0.07	0.12	1.90	0.05	0.22	0.24	0.02	0.70	0	0.12	0.51	0.05	0.05	0	0	0.17	0.22	0.19	0.07	
ACA-HRG-004	5594	5.25	206	0	0	0	4.00	0.57	0.57	4.09	0.32	0.36	0.66	0.07	1.73	1.52	0.05	0.38	0.55	0.93	0.84	0	12.85	0.18	0.48	0.13	0.11	0.05	0.70	0	1.18	0	10.01	0.02	0.11	22.42	4.50	0.25	0	0.55	12.37	0.27	0.18	0.75	0	1.00	0.41	0	0.68	0.02	2.74	0.05	0	0.14	0.05	0.02	0.34	0.20	1.29	0.05	0.25	0.07	0	3.66	0.38	1.82	4.43	6.74	0.95	0.02	0.04	0.25	2.06	0.27	0	2.40	0.04	0.34	0.14	0.05	1.05	0	0.29	0.21	0.02	0.50	0	0	0.93	0.04	0.02	0.05	0	0.48	0.43	0.43	0	
ACA-HRG-005	8855	4.82	195	0	0	0.09	3.90	0.79	0.80	3.52	0.15	0.18	0.62	0.08	1.86	2.15	0.07	0.34	0.38	0.78	0.61	0	12.80	0.10	0.40	0.17	0.12	0.17	0.24	0.02	1.74	0.01	8.29	0.09	0.11	23.95	5.26	0.12	0	0.45	12.24	0.61	0.32	0.95	0.05	0.94	0.59	0.05	0.78	0	3.20	0.02	0	0.30	0.09	0.01	0.35	0.32	1.41	0.05	0.17	0.07	0	3.30	0.38	1.48	4.09	6.19	0.64	0.05	0.01	0.16	2.03	0.27	0	2.55	0.03	0.32	0.12	0.06	1.26	0.01	0.21	0.16	0.05	0.44	0	0.07	0.58	0.03	0.03	0.03	0	0.27	0.28	0.35	0.11	
ACA-HRG-006	8378	4.88	202	0	0	0.05	3.58	0.67	0.68	3.53	0.26	0.13	0.57	0.10	2.48	1.98	0.04	0.51	0.42	0.58	0.58	0	13.42	0.20	0.31	0.12	0.07	0.30	0.16	0.01	1.61	0.01	8.51	0.04	0.14	23.18	4.85	0.25	0	0.70	12.09	0.67	0.11	1.29	0.10	1.05	0.24	0.07	0.67	0	3.01	0.08	0	0.11	0.10	0.01	0.26	0.29	1.05	0.07	0.24	0.07	0	3.07	0.29	1.67	4.94	6.30	0.32	0	0.02	0.24	1.96	0.56	0	2.78	0.06	0.14	0.05	0.11	1.00	0.02	0.27	0.07	0.04	0.58	0	0.10	0.35	0.06	0.04	0.04	0	0.17	0.48	0.35	0.05	
ACA-HWV-001	10910	5.20	192	0	0.04	0.10	5.64	2.45	2.21	3.85	0.98	0.07	1.41	0.08	1.78	7.09	0.17	0.08	0.34	0.58	0.17	0	6.00	0.18	0.28	0.22	0.48	0.41	0.64	0	0.89	0.01	9.00	0.04	0.05	30.12	4.43	0.10	0.02	1.11	14.80	0.13	0.04	0.43	0.16	0.65	0.11	0	0.72	0	1.69	0.03	0	0.27	0.40	0.03	0.20	0.17	0.70	0.04	0.23	0.14	0	1.43	4.56	0.85	4.11	1.36	0.23	0.48	0	0.32	1.14	0.24	0	2.03	0.12	0.49	0.10	0.06	1.10	0.10	0.32	0.18	0	0.38	0	0.02	0.25	0.04	0.02	0.02	0	0.30	0.28	0.21	0.13	
ACA-HWV-002	966	5.12	205	0	0	0	6.94	2.59	2.38	4.24	0.52	0	0.93	0.10	1.55	5.18	0.10	0	0.41	1.24	0	0	4.66	0.21	0.21	0	0.52	0	0.31	0	1.24	0.31	12.53	0	0	30.43	2.90	0.31	0	1.24	18.01	0	0.10	0.21	0.21	0.52	0	0	0.62	0	1.76	0	0	0	0.31	0	0.10	0.10	0.31	0	0	0	0	0.52	3.83	0.93	5.28	2.38	0.31	0	0	0.21	0.83	0.41	0	2.80	0.10	0.72	0.21	0.41	1.35	0	0.72	0.10	0	0.10	0	0	0	0	0	0	0	0	0.41	0.21	0	
ACA-HWV-003	764	5.38	228	0	0	0.13	4.32	0.13	0.13	4.19	0.39	0	1.57	0	0.52	0.52	0.13	0.52	0.52	1.83	0.52	0	7.85	0	0.52	0.26	0	0.13	0.13	0	0.92	0	9.16	0	0.79	28.93	4.84	0.13	0	1.31	11.13	0	0	1.18	0.13	1.44	0.39	0	1.18	0	2.36	0.26	0	0	0.26	0	0.52	0	1.57	0.13	0.65	0.39	0	3.93	0	2.62	3.27	6.28	0.13	0.65	0	0.52	2.36	0.13	0.13	1.70	0	0.65	0	0.13	1.31	0	0.13	0.13	0.13	1.05	0	0.13	0.52	0	0	0	0.13	0.13	0.26	0.52	0.26	
ACA-HWV-004	3110	5.64	231	0	0	0.03	3.86	0.80	0.77	4.41	1.06	0.13	0.71	0	2.41	3.79	0.19	0.13	0.87	1.00	0.03	0.03	7.11	0.23	0.23	0.23	0.10	0.32	0.42	0	1.03	0	13.89	0	0.16	24.98	5.31	0.10	0	0.93	13.38	0.29	0.06	0.64	0	0.58	0.26	0	0.71	0.03	2.38	0	0.06	0	0.16	0	0.32	0.45	0.96	0.13	0.32	0.10	0	2.12	2.06	1.03	4.44	4.21	0.13	0.26	0	0.35	1.16	0.45	0	1.64	0.06	1.06	0.03	0.03	1.58	0	0.68	0.06	0.06	0.55	0	0.03	0.39	0.03	0.03	0	0.03	0.10	0.51	0.26	0.03	
ACA-HWV-005	4258	5.20	232	0	0	0.40	5.03	0.21	0.21	5.05	0.49	0.07	0.63	0.07	2.72	0.94	0.16	0.26	0.45	1.03	0.40	0	8.83	0.21	0.89	0.23	0.40	0.05	0.63	0	1.15	0.05	10.80	0	0.45	25.08	4.25	0.14	0	0.68	10.54	0.63	0.07	1.60	0.31	1.24	0.21	0	0.94	0.02	2.49	0.09	0.02	0	0.31	0.05	0.70	0.23	1.48	0.23	0.75	0.42	0	4.09	1.32	1.36	3.36	5.78	0.19	0.40	0.05	0.68	1.95	0.35	0	1.74	0.02	0.52	0.02	0.05	1.22	0.07	0.73	0.09	0.16	0.42	0	0	0.35	0.09	0.02	0.05	0.05	0.16	0.12	0.14	0.45	
ACA-HWV-006	2571	5.50	205	0	0	0	4.24	1.79	1.59	3.70	0.47	0.12	0.43	0.16	2.02	4.82	0.27	0.16	1.01	0.78	0.23	0	5.68	0.35	0.19	0.43	0.43	0.08	0.23	0	1.52	0.04	12.06	0	0.19	27.81	3.81	0.19	0	1.56	13.65	0.23	0.08	0.51	0.04	1.09	0.27	0	0.62	0	2.76	0	0	0.16	1.13	0	0.23	0.27	0.82	0.08	0.16	0.16	0	2.22	2.72	1.21	3.62	2.49	0.08	0.19	0.04	0.35	1.44	0.04	0	1.36	0.08	0.47	0.04	0.04	0.82	0.04	0.35	0	0.08	0.16	0	0	0.08	0.04	0.04	0.04	0	0.19	0.23	0.43	0.04	
ACA-HWV-007	3033	5.84	223	0	0	0.20	4.91	0.63	0.63	4.25	0.92	0.07	0.96	0.10	2.70	1.06	0.13	0.10	0.59	0.92	0.07	0	7.32	0.03	0.53	0.23	0	0.10	0.36	0	2.34	0	11.94	0.03	0.20	28.82	4.42	0.23	0.03	1.29	11.64	0.36	0.16	1.71	0	0.96	0.07	0	0.73	0	3.17	0	0	0	0.07	0.07	0.03	0.43	0.73	0.07	0.30	0.36	0	2.93	0.56	1.19	3.69	5.08	0.16	0.36	0	0.36	1.48	0.13	0	1.29	0.07	0.53	0.07	0.03	0.53	0.03	0.36	0.10	0.16	0.53	0	0	0.26	0	0.03	0	0	0.30	0.30	0.23	0.20	
ACA-HWV-008	2081	5.16	259	0.29	0.14	0.24	5.72	0.29	0.29	7.16	1.92	0.10	1.06	0.14	1.78	3.22	0.14	0.10	0.34	0.82	0.14	0	8.22	0.34	0.48	0.19	0.43	0	0.48	0	1.25	0.14	9.90	0	0.19	29.41	3.12	0.24	0	1.39	10.57	0.77	0.19	0.72	0.24	0.62	0.34	0	0.96	0.05	3.03	0.19	0.14	0	0.10	0.05	0.34	0.29	1.15	0.14	1.01	0	0	2.59	1.78	1.11	4.37	4.28	0.24	0.43	0.05	0.67	1.44	0.19	0	1.87	0.24	0.72	0.10	0.05	1.20	0.05	0.34	0.10	0.05	0.43	0	0	0.29	0.14	0	0.05	0	0.14	0.38	0.24	0.29	
ACA-HWV-009	6016	5.17	230	0	0.03	0.35	5.45	1.18	1.16	4.14	0.75	0.02	0.91	0.03	1.76	3.42	0.18	0.23	0.35	0.80	0.33	0.02	8.11	0.12	0.48	0.15	0.20	0.13	0.65	0	1.41	0.03	7.85	0	0.33	28.61	3.77	0.15	0	0.68	13.10	0.66	0.20	0.53	0.65	1.01	0.33	0.03	0.83	0.02	2.73	0.08	0.02	0	0.13	0.05	0.50	0.50	1.45	0.15	0.55	0.25	0	2.83	2.63	1.51	3.86	3.99	0.28	0.42	0.03	0.43	1.63	0.18	0.08	1.58	0.07	0.88	0.07	0.13	1.11	0	0.66	0.13	0.07	0.52	0	0.03	0.38	0.08	0.02	0.03	0.03	0.13	0.35	0.17	0.42	
ACA-HWV-010	11045	5.29	184	0	0	0.24	5.18	1.37	1.39	4.55	0.78	0.13	0.99	0.12	1.81	3.98	0.09	0.15	0.50	0.89	0.15	0	7.61	0.32	0.35	0.22	0.79	0.16	0.51	0	1.29	0.03	9.71	0.01	0.17	28.49	3.67	0.24	0	0.91	12.61	0.48	0.10	0.54	0.45	0.97	0.36	0	0.64	0.04	2.11	0.04	0.01	0.05	0.17	0.04	0.42	0.43	0.91	0.13	0.75	0.13	0	2.31	3.32	1.54	3.80	3.65	0.19	0.24	0.02	0.53	1.67	0.10	0	1.82	0.05	0.69	0.06	0.17	1.34	0.07	0.62	0.08	0.07	0.40	0	0.02	0.45	0.06	0.05	0.01	0.02	0.12	0.29	0.33	0.29	
ACA-HXH-001	7964	4.74	213	0	0	0.87	4.29	1.37	1.37	4.08	1.96	0.10	0.82	0.13	2.15	0.89	0.04	0.45	0.44	0.89	0.48	0	8.26	0.34	0.49	0.14	0.51	0.19	0.49	0	1.36	0.03	6.54	0.19	0.38	18.60	4.28	0.30	0.01	0.82	11.68	1.28	0.24	1.18	0.44	0.89	0.45	0.01	0.93	0.20	3.58	0.25	4.93	0.15	0.05	0.05	0.39	0.30	2.59	0.05	0.62	0.03	0.01	5.99	0.15	2.79	2.36	6.68	1.00	0.84	0	0.64	1.64	0.10	0.19	0.92	0.09	0.46	0.11	0.29	1.85	0.19	1.13	0.19	0.08	0.30	0	0.13	0.62	0.20	0.26	0.15	0.13	0.41	0.20	0.30	0.87	
ACA-HXH-002	8167	4.63	192	0	0	0.62	4.73	1.47	1.47	4.24	1.43	0.12	0.88	0.15	2.39	0.88	0.05	0.59	0.71	0.77	0.38	0.01	8.18	0.20	0.67	0.20	0.34	0.17	0.49	0.01	1.51	0	6.38	0.13	0.32	20.42	2.68	0.17	0	0.65	10.91	1.26	0.11	1.47	0.48	1.04	0.66	0	1.19	0.28	3.89	0.17	5.25	0.22	0.02	0.02	0.16	0.40	2.46	0.02	0.72	0.04	0.02	6.06	0.58	2.12	2.22	6.38	0.88	0.87	0.01	0.48	1.91	0.10	0.13	0.65	0.06	0.55	0.11	0.18	2.00	0.09	0.92	0.23	0.05	0.44	0	0.11	0.42	0.21	0.21	0.10	0.01	0.24	0.29	0.17	0.58	
ACA-HXH-003	7655	4.84	202	0	0	1.52	4.91	1.69	1.69	4.13	2.21	0.03	0.85	0.17	2.21	1.29	0.04	0.57	0.76	0.99	0.69	0.07	9.12	0.12	0.63	0.40	0.73	0.26	0.39	0.01	2.10	0	6.40	0.20	0.12	18.60	4.73	0.18	0	0.55	10.73	1.35	0.30	1.21	0.54	0.90	0.44	0.01	0.78	0.34	3.67	0.13	3.78	0.29	0.12	0.07	0.37	0.22	1.88	0.03	0.76	0.01	0.01	4.79	0.97	2.73	2.27	6.96	0.85	0.76	0	0.40	1.91	0.01	0.10	0.93	0.07	0.34	0.16	0.24	2.21	0.08	1.16	0.14	0.13	0.40	0	0.08	0.27	0.26	0.22	0.05	0.09	0.34	0.21	0.10	1.52	
ACA-HXH-004	7346	4.94	183	0	0	2.95	5.43	1.31	1.31	4.04	2.00	0.14	0.84	0.12	2.31	1.27	0.08	0.31	0.91	1.25	0.56	0	8.24	0.30	0.63	0.22	1.10	0.23	0.94	0.03	1.52	0	8.49	0.15	0.39	18.77	2.95	0.29	0	0.57	10.86	1.17	0.34	1.05	0.22	1.05	0.42	0.03	0.67	0.12	4.19	0.04	2.74	0.18	0.11	0.03	0.37	0.29	1.81	0.23	1.16	0.07	0.03	4.85	0.35	2.45	2.87	7.16	0.99	0.34	0	0.93	1.89	0.12	0.22	1.28	0.04	0.57	0.16	0.19	1.95	0.04	1.25	0.29	0.16	0.61	0	0.10	0.37	0.23	0.20	0.10	0	0.29	0.20	0.27	2.94	
